star_age,star_mass,log_R,log_Teff,log_L
1.025825924915862656e+10,1.000000000000000000e+00,1.897938168986504359e-01,3.734256032357440080e+00,2.713048732616989978e-01
1.026660101415862656e+10,1.000000000000000000e+00,1.903606406407988005e-01,3.734131230487987896e+00,2.719393132681866554e-01
1.027494277915862656e+10,1.000000000000000000e+00,1.908902382681397780e-01,3.734024277013340498e+00,2.725706946242790751e-01
1.028328454415862656e+10,1.000000000000000000e+00,1.914894669147160500e-01,3.733879821510217578e+00,2.731913299049405497e-01
1.029162630915862656e+10,1.000000000000000000e+00,1.920639787877510274e-01,3.733750574318986715e+00,2.738233648860866065e-01
1.029996807415862656e+10,1.000000000000000000e+00,1.926023973566359793e-01,3.733638579666037849e+00,2.744522234120605475e-01
1.030830983915862656e+10,1.000000000000000000e+00,1.932100699368428376e-01,3.733489762061723116e+00,2.750722981552178870e-01
1.031665160415862656e+10,1.000000000000000000e+00,1.937536275385519646e-01,3.733375594347076554e+00,2.757027425000497245e-01
1.032499336915862656e+10,1.000000000000000000e+00,1.943670679119812728e-01,3.733223708760227577e+00,2.763220808995119904e-01
1.033333513415862656e+10,1.000000000000000000e+00,1.949580515137514791e-01,3.733085848948563878e+00,2.769526088563953881e-01
1.034167689915862656e+10,1.000000000000000000e+00,1.955134798666392781e-01,3.732964692915423655e+00,2.775788414296119777e-01
1.035001866415862656e+10,1.000000000000000000e+00,1.961360194432958670e-01,3.732808215290952525e+00,2.781980100850407478e-01
1.035836042915862656e+10,1.000000000000000000e+00,1.966965130304339782e-01,3.732684872821008693e+00,2.788256273795406415e-01
1.036670219415862656e+10,1.000000000000000000e+00,1.973257680478567033e-01,3.732524600694381078e+00,2.794430489078745805e-01
1.037504395915862465e+10,1.000000000000000000e+00,1.978927989554656597e-01,3.732397789323215864e+00,2.800698652384334686e-01
1.038338572415862465e+10,1.000000000000000000e+00,1.985282275324354306e-01,3.732233949792413519e+00,2.806853642691626849e-01
1.039172748915862465e+10,1.000000000000000000e+00,1.991443272340705228e-01,3.732082343348571474e+00,2.813111378970634124e-01
1.040006925415862465e+10,1.000000000000000000e+00,1.997246865170196339e-01,3.731947485059067482e+00,2.819324233049462780e-01
1.040841101915862465e+10,1.000000000000000000e+00,2.003700149780838491e-01,3.731778264672623191e+00,2.825461986812984883e-01
1.041675278415862465e+10,1.000000000000000000e+00,2.009576365025708689e-01,3.731639672464925006e+00,2.831670728994796771e-01
1.042509454915862465e+10,1.000000000000000000e+00,2.016116687244563221e-01,3.731465544767261999e+00,2.837786265525983342e-01
1.043343631415862465e+10,1.000000000000000000e+00,2.022094885361306882e-01,3.731321333985710975e+00,2.843974230497450240e-01
1.044177807915862465e+10,1.000000000000000000e+00,2.028696217860724016e-01,3.731143763289797466e+00,2.850074067659724708e-01
1.045011984415862465e+10,1.000000000000000000e+00,2.034716208188045716e-01,3.730996830236464223e+00,2.856236726181055618e-01
1.045846160915862465e+10,1.000000000000000000e+00,2.041390281643376270e-01,3.730814770169104122e+00,2.862302470397302123e-01
1.046680337415862465e+10,1.000000000000000000e+00,2.047504439452499658e-01,3.730662290426192129e+00,2.868431596299073627e-01
1.047514513915862465e+10,1.000000000000000000e+00,2.054256004592117102e-01,3.730475653786518908e+00,2.874469260991365793e-01
1.048348690415862465e+10,1.000000000000000000e+00,2.060445529468222237e-01,3.730318688962673157e+00,2.880569717789761564e-01
1.049182866915862465e+10,1.000000000000000000e+00,2.067276523486757944e-01,3.730127264922775243e+00,2.886574744230902545e-01
1.050017043415862465e+10,1.000000000000000000e+00,2.073566919621029625e-01,3.729964351942498979e+00,2.892639017288407000e-01
1.050851219915862465e+10,1.000000000000000000e+00,2.080480053758592129e-01,3.729768248359448979e+00,2.898621142241536441e-01
1.051685396415862465e+10,1.000000000000000000e+00,2.086854031352994576e-01,3.729600075118097990e+00,2.904642167776295691e-01
1.052519572915862465e+10,1.000000000000000000e+00,2.093437337885708238e-01,3.729419415238254043e+00,2.910582385647960124e-01
1.053353749415862465e+10,1.000000000000000000e+00,2.100489895289671394e-01,3.729214658138470639e+00,2.916497216464538633e-01
1.054187925915862465e+10,1.000000000000000000e+00,2.106991177988414565e-01,3.729038335459740061e+00,2.922446874712821274e-01
1.056390151875862503e+10,1.000000000000000000e+00,2.125182880463739321e-01,3.728516338364867178e+00,2.937950395868553222e-01
1.065341678502652931e+10,1.000000000000000000e+00,2.201625490645364724e-01,3.726206248556682255e+00,2.998432023904391563e-01
1.074523844367407990e+10,1.000000000000000000e+00,2.286124935187998086e-01,3.723384821766803299e+00,3.054573841394516154e-01
1.082438411763859177e+10,1.000000000000000000e+00,2.365776998417767618e-01,3.720410584440142721e+00,3.094908474787625430e-01
1.089242650700035667e+10,1.000000000000000000e+00,2.440058784357953536e-01,3.717327669059430573e+00,3.120155431439508575e-01
1.095116748905712318e+10,1.000000000000000000e+00,2.509098736708483268e-01,3.714163412547491383e+00,3.131665075663012110e-01
1.100216328734666443e+10,1.000000000000000000e+00,2.573942123305728580e-01,3.710914629117394892e+00,3.131400511653623653e-01
1.104662603213851547e+10,1.000000000000000000e+00,2.634593505952025350e-01,3.707636782717974810e+00,3.121589420969404505e-01
1.108569919726323509e+10,1.000000000000000000e+00,2.691943861807680194e-01,3.704356238511949950e+00,3.105068364439740880e-01
1.112039415130995941e+10,1.000000000000000000e+00,2.747203521459309905e-01,3.701093468290316046e+00,3.085076874877647479e-01
1.115165096874280357e+10,1.000000000000000000e+00,2.800818780470645808e-01,3.697892627905941421e+00,3.064273777525322595e-01
1.118017181407816505e+10,1.000000000000000000e+00,2.854077114904434720e-01,3.694767500392436954e+00,3.045785345852722314e-01
1.120651374931030655e+10,1.000000000000000000e+00,2.908188618438264372e-01,3.691730239693198801e+00,3.032517924950856036e-01
1.123110964121542549e+10,1.000000000000000000e+00,2.963134161573436343e-01,3.688836459372512255e+00,3.026657798393739274e-01
1.125435836453644943e+10,1.000000000000000000e+00,3.020349178670869716e-01,3.686075388367860306e+00,3.030644992402533044e-01
1.127654668906442451e+10,1.000000000000000000e+00,3.079759981186860340e-01,3.683486518594627945e+00,3.045911806505222086e-01
1.129794771927563667e+10,1.000000000000000000e+00,3.141971140351866310e-01,3.681071834515683427e+00,3.073746761677448869e-01
1.131871538403235435e+10,1.000000000000000000e+00,3.207569688243240846e-01,3.678827503212982464e+00,3.115170605352157729e-01
1.133905256407571411e+10,1.000000000000000000e+00,3.276373014149676632e-01,3.676764824631735706e+00,3.170270113915168997e-01
1.135910501419606972e+10,1.000000000000000000e+00,3.348585589754742298e-01,3.674881256322460654e+00,3.239352532754282143e-01
1.137892624821014404e+10,1.000000000000000000e+00,3.424177220249804976e-01,3.673170386677087063e+00,3.322101007929491034e-01
1.139858974429829979e+10,1.000000000000000000e+00,3.503247427871869490e-01,3.671617588932126974e+00,3.418129513375204320e-01
1.141810737597658539e+10,1.000000000000000000e+00,3.585069277141379462e-01,3.670225638449478467e+00,3.526095192608275086e-01
1.143751953613963509e+10,1.000000000000000000e+00,3.670170709586678126e-01,3.668962550913774212e+00,3.645774556070712213e-01
1.145682093853957367e+10,1.000000000000000000e+00,3.757862070769658058e-01,3.667830904802279690e+00,3.775891433976891198e-01
1.147596973620126343e+10,1.000000000000000000e+00,3.847802147248438054e-01,3.666813541441867219e+00,3.915077052517950129e-01
1.149490980186679459e+10,1.000000000000000000e+00,3.939929966862504851e-01,3.665892146387518480e+00,4.062476889572143590e-01
1.151370683763911057e+10,1.000000000000000000e+00,4.033745615021698816e-01,3.665062989893756562e+00,4.216941926140043706e-01
1.153228790282363319e+10,1.000000000000000000e+00,4.129625842413293668e-01,3.664295133338797861e+00,4.377988118724863709e-01
1.155054874255973816e+10,1.000000000000000000e+00,4.226321775736379682e-01,3.663598432499122204e+00,4.543511951784034997e-01
1.156850931814394188e+10,1.000000000000000000e+00,4.324075163030270952e-01,3.662957024777900195e+00,4.713362417522924952e-01
1.158606733566011810e+10,1.000000000000000000e+00,4.422407858090983135e-01,3.662357379267035196e+00,4.886041987209748250e-01
1.160314293775063705e+10,1.000000000000000000e+00,4.519976879123408509e-01,3.661813141260425120e+00,5.059410509010209278e-01
1.161971371230146027e+10,1.000000000000000000e+00,4.618984540044611675e-01,3.661267967188957417e+00,5.235618867993907521e-01
1.163569541362631226e+10,1.000000000000000000e+00,4.716470106548477093e-01,3.660764799848425621e+00,5.410463307380345421e-01
1.165085166539690781e+10,1.000000000000000000e+00,4.812109652832112783e-01,3.660281849312955416e+00,5.582424378528808573e-01
1.166514608893210983e+10,1.000000000000000000e+00,4.904479924542271552e-01,3.659830895635290293e+00,5.749126774842511223e-01
1.167867139907974434e+10,1.000000000000000000e+00,4.995893416914765073e-01,3.659373108621476245e+00,5.913642279034952987e-01
1.169147746012898827e+10,1.000000000000000000e+00,5.083938294151331139e-01,3.658947562901640360e+00,6.072710204714657500e-01
1.170361587190633583e+10,1.000000000000000000e+00,5.169913193159310083e-01,3.658531250553336722e+00,6.228007508798473202e-01
1.171513607902264977e+10,1.000000000000000000e+00,5.254124950884757617e-01,3.658119582778293744e+00,6.379964313247661334e-01
1.172608094789224052e+10,1.000000000000000000e+00,5.337108980198983499e-01,3.657704397196090085e+00,6.529324948587957866e-01
1.173647938332798386e+10,1.000000000000000000e+00,5.417370259105552810e-01,3.657309507622179989e+00,6.674051923444676016e-01
1.174637869049071312e+10,1.000000000000000000e+00,5.496119930107566942e-01,3.656915094094708607e+00,6.815774724349856761e-01
1.175580854076459122e+10,1.000000000000000000e+00,5.573889870725180495e-01,3.656512745631331995e+00,6.955220667050037164e-01
1.176480270460157776e+10,1.000000000000000000e+00,5.649392107908196570e-01,3.656128166208253205e+00,7.090841964492909932e-01
1.177338677560230637e+10,1.000000000000000000e+00,5.724680665363791610e-01,3.655727962889669946e+00,7.225410946660761891e-01
1.178158613040422440e+10,1.000000000000000000e+00,5.797167446617434994e-01,3.655352028035474987e+00,7.355347115000252511e-01
1.178941722576420021e+10,1.000000000000000000e+00,5.869755578945032859e-01,3.654959335555426847e+00,7.484815680453522635e-01
1.179691007385980034e+10,1.000000000000000000e+00,5.940446393843108464e-01,3.654575506774954352e+00,7.610844159030774048e-01
1.180408150426807022e+10,1.000000000000000000e+00,6.009783855092786231e-01,3.654197272393552520e+00,7.734389706274071852e-01
1.181095187404732895e+10,1.000000000000000000e+00,6.078000502270278771e-01,3.653818056233188116e+00,7.855654354214454127e-01
1.181754098774507904e+10,1.000000000000000000e+00,6.145215536523085387e-01,3.653439823447182100e+00,7.974955111279852238e-01
1.182385987395134735e+10,1.000000000000000000e+00,6.211458677349201984e-01,3.653060192255055849e+00,8.092256145246999877e-01
1.182992630471490860e+10,1.000000000000000000e+00,6.276167655341345908e-01,3.652686761294836604e+00,8.206736862822546774e-01
1.183576271630765343e+10,1.000000000000000000e+00,6.340722280920456644e-01,3.652306055785145666e+00,8.320617893593138525e-01
1.184136280956813049e+10,1.000000000000000000e+00,6.403769683984331662e-01,3.651931525485635710e+00,8.431731487740489195e-01
1.184674696001775360e+10,1.000000000000000000e+00,6.465817859679907631e-01,3.651558772217928350e+00,8.540917708423341193e-01
1.185192927375183487e+10,1.000000000000000000e+00,6.527378613628503912e-01,3.651181551536451853e+00,8.648950389061476063e-01
1.185692334590433693e+10,1.000000000000000000e+00,6.587667124666516383e-01,3.650810985789474383e+00,8.754704781258408897e-01
1.186173413094700623e+10,1.000000000000000000e+00,6.647002408617844749e-01,3.650443116819709122e+00,8.858660590370424082e-01
1.186638330809594917e+10,1.000000000000000000e+00,6.706241562291680447e-01,3.650063733480509054e+00,8.961963564150121631e-01
1.187086703375910759e+10,1.000000000000000000e+00,6.764190565192251814e-01,3.649696630359175575e+00,9.063177445097901908e-01
1.187518734163128281e+10,1.000000000000000000e+00,6.821377577448748397e-01,3.649327838334985419e+00,9.162799788643309906e-01
1.187936705754025459e+10,1.000000000000000000e+00,6.877834832083384864e-01,3.648962370651353648e+00,9.261095590567295366e-01
1.188340715309513092e+10,1.000000000000000000e+00,6.933532101020081218e-01,3.648598178009672566e+00,9.357922422773449211e-01
1.188731381085265350e+10,1.000000000000000000e+00,6.988908023678805925e-01,3.648231222102082061e+00,9.453996031787296195e-01
1.189108862934186554e+10,1.000000000000000000e+00,7.042929834133254685e-01,3.647872460618712065e+00,9.547689193361369453e-01
1.189474466833233643e+10,1.000000000000000000e+00,7.096900871313907011e-01,3.647508738933681993e+00,9.641082400321471235e-01
1.189827014664119339e+10,1.000000000000000000e+00,7.149991772558970116e-01,3.647146252892977003e+00,9.732764761183401170e-01
1.190169119757803726e+10,1.000000000000000000e+00,7.202474156993631249e-01,3.646786808160320081e+00,9.823351740746470995e-01
1.190500398508651543e+10,1.000000000000000000e+00,7.254246136455720917e-01,3.646427276258510375e+00,9.912514423598238755e-01
1.190821822101246262e+10,1.000000000000000000e+00,7.305126130548430519e-01,3.646074372511745487e+00,1.000015826191306578e+00
1.191134248247036171e+10,1.000000000000000000e+00,7.355879478841871322e-01,3.645718715211029526e+00,1.008743866647130449e+00
1.191436562107828140e+10,1.000000000000000000e+00,7.405623136909200710e-01,3.645366183538649274e+00,1.017282471571076430e+00
1.191730567790107918e+10,1.000000000000000000e+00,7.455045747943073176e-01,3.645016326394152628e+00,1.025767565199865228e+00
1.192016134267831421e+10,1.000000000000000000e+00,7.504324822783418059e-01,3.644660294568709880e+00,1.034199252866162544e+00
1.192293251843272781e+10,1.000000000000000000e+00,7.552482236854937137e-01,3.644314692988382287e+00,1.042448329359155101e+00
1.192562747881364059e+10,1.000000000000000000e+00,7.600446818746013911e-01,3.643967484368335175e+00,1.050652411257182228e+00
1.192823881481622696e+10,1.000000000000000000e+00,7.647673332455380280e-01,3.643621362905306693e+00,1.058713228146940688e+00
1.193077992265471077e+10,1.000000000000000000e+00,7.694418826160520641e-01,3.643277329808261911e+00,1.066686194499789853e+00
1.193324675173591805e+10,1.000000000000000000e+00,7.740457439725231259e-01,3.642937980556083755e+00,1.074536520204021794e+00
1.193565513947771835e+10,1.000000000000000000e+00,7.786325584966486968e-01,3.642595630093107495e+00,1.082340747400366565e+00
1.193800427328817749e+10,1.000000000000000000e+00,7.831714088928772854e-01,3.642255947637447200e+00,1.090059718370180564e+00
1.194029310897419548e+10,1.000000000000000000e+00,7.876579851429699186e-01,3.641919180560612812e+00,1.097685802563028057e+00
1.194252150254648018e+10,1.000000000000000000e+00,7.920981247690946914e-01,3.641582339938032487e+00,1.105218719324956078e+00
1.194469292310742188e+10,1.000000000000000000e+00,7.964901905217340872e-01,3.641250040828958312e+00,1.112673654393940836e+00
1.194680839527487183e+10,1.000000000000000000e+00,8.008345573999777756e-01,3.640919711819863291e+00,1.120041072114047465e+00
1.194887122626015282e+10,1.000000000000000000e+00,8.051337545734024159e-01,3.640590296301319473e+00,1.127321804386721249e+00
1.195088228245709038e+10,1.000000000000000000e+00,8.093873817779952962e-01,3.640260969539470093e+00,1.134511751748509711e+00
1.195284533329265594e+10,1.000000000000000000e+00,8.135957108934557258e-01,3.639935617840340587e+00,1.141627003182912103e+00
1.195475940888917542e+10,1.000000000000000000e+00,8.177622147419225662e-01,3.639610202355362922e+00,1.148658348939934903e+00
1.195662687143685532e+10,1.000000000000000000e+00,8.218748353697602482e-01,3.639290099167863612e+00,1.155603177445613694e+00
1.195845089476716232e+10,1.000000000000000000e+00,8.259492828150777344e-01,3.638970739690541745e+00,1.162474634426961861e+00
1.196023201303367996e+10,1.000000000000000000e+00,8.299812638378987195e-01,3.638653851847344356e+00,1.169271045099814055e+00
